"Index","Mass","Calibrated_Mass","Calculated_Mass","Peak_Height","Peak_Area","Resolving_Power","S_N","Ion_Charge","Error_ppm","Error_Score","Isotopologue_Similarity","Confidence_Score","DBE","OtoC_ratio","HtoC_ratio","Heteroatom_Class","Ion_Type","Is_Isotopologue","Mono_Isotopic_Index","Molecular_Formula","C","H","O","N","P","S","13C","18O","33S","34S"
"29","256.093842","256.093895144","256.093894142","610961.6","-9999","980396.4","8.64","-1","0.003910002","0.999997226","0","0.599998336","5","0.5","1.5","N3 O5","de-protonated","0","-9999","C10 H15 O5 N3","10","15","5","3","-9999","-9999","-9999","-9999","-9999","-9999"
"31","257.077781","257.077834794","257.077909725","1088915.3","-9999","690508.2","16.98","-1","-0.291473406","0.984702917","0","0.59082175","5","0.6","1.4","N2 O6","de-protonated","0","-9999","C10 H14 O6 N2","10","14","6","2","-9999","-9999","-9999","-9999","-9999","-9999"
"32","259.129767","259.12982215","259.129945299","1334554.1","-9999","663930.7","21.19","-1","-0.475241048","0.959847442","0","0.575908465","3","0.454545455","1.818181818","N2 O5","de-protonated","0","-9999","C11 H20 O5 N2","11","20","5","2","-9999","-9999","-9999","-9999","-9999","-9999"
"34","265.132289","265.132348116","265.132267775","664287.1","-9999","832177.4","9.46","-1","0.303025625","0.983476594","0","0.590085956","1","0.4","2.3","N2 P1 O4","de-protonated","0","-9999","C10 H23 O4 N2 P1","10","23","4","2","1","-9999","-9999","-9999","-9999","-9999"
"35","265.147711","265.147770127","265.147904038","1620960.9","-9999","686727.4","25.98","-1","-0.505045469","0.954772407","0","0.572863444","0","0.333333333","2.166666667","S1 O4","de-protonated","0","-9999","C12 H26 O4 S1","12","26","4","-9999","-9999","1","-9999","-9999","-9999","-9999"
"35","265.147711","265.147770127","265.147523916","1620960.9","-9999","686727.4","25.98","-1","0.928580319","0.855168973","0","0.513101384","5","0.071428571","1.642857143","N2 P1 O1","de-protonated","0","-9999","C14 H23 O1 N2 P1","14","23","1","2","1","-9999","-9999","-9999","-9999","-9999"
"41","269.080908","269.080969726","269.080900906","1224069.1","-9999","776961.9","19.05","-1","0.255758602","0.988201153","0","0.592920692","6","0.3","1.5","N4 P1 O3","de-protonated","0","-9999","C10 H15 O3 N4 P1","10","15","3","4","1","-9999","-9999","-9999","-9999","-9999"
"43","269.131015","269.131076759","269.131205146","1794314.3","-9999","706065.1","28.86","-1","-0.477043356","0.959548571","0","0.575729143","4","0.214285714","1.642857143","P1 O3","de-protonated","0","-9999","C14 H23 O3 P1","14","23","3","-9999","1","-9999","-9999","-9999","-9999","-9999"
"44","269.139249","269.139310764","269.139447355","1452299.1","-9999","699204.8","22.98","-1","-0.507507552","0.954340614","0","0.572604368","4","0.357142857","1.571428571","O5","de-protonated","0","-9999","C14 H22 O5","14","22","5","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"50","281.066476","281.066545646","281.066676336","584662.4","-9999","697049","7.96","-1","-0.46497803","0.961529498","0","0.576917699","7","0.538461538","1.076923077","O7","de-protonated","0","-9999","C13 H14 O7","13","14","7","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"50","281.066476","281.066545646","281.066514145","584662.4","-9999","697049","7.96","-1","0.112078455","0.997723313","0","0.598633988","2","0.125","2.375","N4 S2 P1 O1","de-protonated","0","-9999","C8 H19 O1 N4 P1 S2","8","19","1","4","1","2","-9999","-9999","-9999","-9999"
"51","285.125929","285.126001329","285.126119766","3848605.5","-9999","723881.6","63.45","-1","-0.415384722","0.96255205","0.970856653","0.965873892","4","0.285714286","1.642857143","P1 O4","de-protonated","0","-9999","C14 H23 O4 P1","14","23","4","-9999","1","-9999","-9999","-9999","-9999","-9999"
"52","285.134196","285.134268334","285.134361974","626206.2","-9999","563095.6","8.63","-1","-0.328406792","0.980620812","0","0.588372487","4","0.428571429","1.571428571","O6","de-protonated","0","-9999","C14 H22 O6","14","22","6","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"53","286.129259","286.129331992","286.129474601","736619.5","-9999","691036.4","10.51","-1","-0.498407519","0.955927048","0.970856653","0.96189889","4","0.285714286","1.642857143","13C1 P1 O4","de-protonated","1","51","C13 H23 O4 P1 13C1","13","23","4","-9999","1","-9999","1","-9999","-9999","-9999"
"53","286.129259","286.129331992","286.129610946","736619.5","-9999","691036.4","10.51","-1","-0.974924269","0.841589542","0","0.504953725","4","0.461538462","1.615384615","N1 O6","de-protonated","0","-9999","C13 H21 O6 N1","13","21","6","1","-9999","-9999","-9999","-9999","-9999","-9999"
"54","286.177021","286.177094023","286.177229845","777327.2","-9999","688354.1","11.2","-1","-0.47460722","0.959952301","0","0.575971381","3","0.307692308","1.923076923","N3 O4","de-protonated","0","-9999","C13 H25 O4 N3","13","25","4","3","-9999","-9999","-9999","-9999","-9999","-9999"
"55","291.050745","291.050821244","291.051026271","589276.5","-9999","867115.7","7.93","-1","-0.704438492","0.913893776","0","0.548336266","9","0.5","0.857142857","O7","de-protonated","0","-9999","C14 H12 O7","14","12","7","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"55","291.050745","291.050821244","291.05086408","589276.5","-9999","867115.7","7.93","-1","-0.147177766","0.9960773","0","0.59764638","4","0.111111111","1.888888889","N4 S2 P1 O1","de-protonated","0","-9999","C9 H17 O1 N4 P1 S2","9","17","1","4","1","2","-9999","-9999","-9999","-9999"
"56","293.10284","293.1029176","293.103061845","563696.8","-9999","804735.1","7.5","-1","-0.492131627","0.957005922","0","0.574203553","7","0.4","1.2","O6","de-protonated","0","-9999","C15 H18 O6","15","18","6","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"57","293.114143","293.114220607","293.114295235","563697.6","-9999","781950.2","7.5","-1","-0.254600709","0.988307119","0","0.592984272","7","0.357142857","1.285714286","N2 O5","de-protonated","0","-9999","C14 H18 O5 N2","14","18","5","2","-9999","-9999","-9999","-9999","-9999","-9999"
"59","293.175614","293.175691648","293.175832864","4189174","-9999","633305.2","68.66","-1","-0.481676456","0.962661873","0.974101433","0.967237697","5","0.235294118","1.529411765","O4","de-protonated","0","-9999","C17 H26 O4","17","26","4","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"60","293.179019","293.17909665","293.179204167","818038.3","-9999","552352.8","11.79","-1","-0.366727805","0.97589244","0","0.585535464","0","0.285714286","2.142857143","S1 O4","de-protonated","0","-9999","C14 H30 O4 S1","14","30","4","-9999","-9999","1","-9999","-9999","-9999","-9999"
"60","293.179019","293.17909665","293.178824045","818038.3","-9999","552352.8","11.79","-1","0.929826889","0.854809578","0","0.512885747","5","0.0625","1.6875","N2 P1 O1","de-protonated","0","-9999","C16 H27 O1 N2 P1","16","27","1","2","1","-9999","-9999","-9999","-9999","-9999"
"61","294.178982","294.179060311","294.179187699","622717.6","-9999","697824.5","8.49","-1","-0.433028317","0.966548227","0.974101433","0.96956951","5","0.235294118","1.529411765","13C1 O4","de-protonated","1","59","C16 H26 O4 13C1","16","26","4","-9999","-9999","-9999","1","-9999","-9999","-9999"
"62","297.097754","297.09783424","297.097976465","560266.7","-9999","914201.6","7.4","-1","-0.478713897","0.959270624","0","0.575562374","6","0.5","1.285714286","O7","de-protonated","0","-9999","C14 H18 O7","14","18","7","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"64","297.152777","297.152857276","297.152989419","1482766.5","-9999","671649.7","22.9","-1","-0.444695273","0.964753951","0","0.578852371","4","0.1875","1.625","S1 O3","de-protonated","0","-9999","C16 H26 O3 S1","16","26","3","-9999","-9999","1","-9999","-9999","-9999","-9999"
"65","298.140592","298.140672929","298.140844336","643795.1","-9999","568385.8","8.8","-1","-0.574918342","0.941788611","0","0.565073167","5","0.384615385","1.615384615","N3 O5","de-protonated","0","-9999","C13 H21 O5 N3","13","21","5","3","-9999","-9999","-9999","-9999","-9999","-9999"
"67","302.135549","302.135632569","302.13575895499997","577766.2","-9999","825359.2","7.66","-1","-0.418309489","0.968748347","0","0.581249008","4","0.5","1.75","N3 O6","de-protonated","0","-9999","C12 H21 O6 N3","12","21","6","3","-9999","-9999","-9999","-9999","-9999","-9999"
"68","305.066452","305.066537506","305.066676336","648878.9","-9999","582488.8","8.84","-1","-0.455081236","0.963119456","0","0.577871674","9","0.466666667","0.933333333","O7","de-protonated","0","-9999","C15 H14 O7","15","14","7","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"68","305.066452","305.066537506","305.066514145","648878.9","-9999","582488.8","8.84","-1","0.076577431","0.998936532","0","0.599361919","4","0.1","1.9","N4 S2 P1 O1","de-protonated","0","-9999","C10 H19 O1 N4 P1 S2","10","19","1","4","1","2","-9999","-9999","-9999","-9999"
"69","307.045588","307.045674814","307.045940891","683830.8","-9999","676278.2","9.38","-1","-0.866571866","0.872617198","0","0.523570319","9","0.571428571","0.857142857","O8","de-protonated","0","-9999","C14 H12 O8","14","12","8","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"69","307.045588","307.045674814","307.0457787","683830.8","-9999","676278.2","9.38","-1","-0.33834057","0.979443017","0","0.58766581","4","0.222222222","1.888888889","N4 S2 P1 O2","de-protonated","0","-9999","C9 H17 O2 N4 P1 S2","9","17","2","4","1","2","-9999","-9999","-9999","-9999"
"70","307.082107","307.082193838","307.0823264","894393.3","-9999","791908.5","12.89","-1","-0.431684209","0.966752086","0","0.580051252","8","0.466666667","1.066666667","O7","de-protonated","0","-9999","C15 H16 O7","15","16","7","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"70","307.082107","307.082193838","307.082164209","894393.3","-9999","791908.5","12.89","-1","0.096484727","0.998312265","0","0.598987359","3","0.1","2.1","N4 S2 P1 O1","de-protonated","0","-9999","C10 H21 O1 N4 P1 S2","10","21","1","4","1","2","-9999","-9999","-9999","-9999"
"71","309.061339","309.061427146","309.061590955","566082.1","-9999","670391.5","7.42","-1","-0.530023097","0.950303969","0","0.570182381","8","0.571428571","1","O8","de-protonated","0","-9999","C14 H14 O8","14","14","8","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"71","309.061339","309.061427146","309.061428764","566082.1","-9999","670391.5","7.42","-1","-0.005236666","0.999995024","0","0.599997015","3","0.222222222","2.111111111","N4 S2 P1 O2","de-protonated","0","-9999","C9 H19 O2 N4 P1 S2","9","19","2","4","1","2","-9999","-9999","-9999","-9999"
"72","309.097713","309.09780117","309.097976465","624452.6","-9999","709537.2","8.39","-1","-0.567118222","0.943312101","0","0.565987261","7","0.466666667","1.2","O7","de-protonated","0","-9999","C15 H18 O7","15","18","7","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"72","309.097713","309.09780117","309.097814273","624452.6","-9999","709537.2","8.39","-1","-0.042393586","0.999673951","0","0.59980437","2","0.1","2.3","N4 S2 P1 O1","de-protonated","0","-9999","C10 H23 O1 N4 P1 S2","10","23","1","4","1","2","-9999","-9999","-9999","-9999"
"73","309.108951","309.109039177","309.109209854","604357.4","-9999","732372.9","8.06","-1","-0.552157467","0.946182616","0","0.567709569","7","0.428571429","1.285714286","N2 O6","de-protonated","0","-9999","C14 H18 O6 N2","14","18","6","2","-9999","-9999","-9999","-9999","-9999","-9999"
"74","311.076994","311.077083478","311.07724102","730958.6","-9999","756907","10.16","-1","-0.506440947","0.954527906","0","0.572716743","7","0.571428571","1.142857143","O8","de-protonated","0","-9999","C14 H16 O8","14","16","8","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"74","311.076994","311.077083478","311.077078829","730958.6","-9999","756907","10.16","-1","0.014945098","0.999959473","0","0.599975684","2","0.222222222","2.333333333","N4 S2 P1 O2","de-protonated","0","-9999","C9 H21 O2 N4 P1 S2","9","21","2","4","1","2","-9999","-9999","-9999","-9999"
"75","311.168377","311.168466538","311.168639483","5192405","-9999","559453.8","84.43","-1","-0.555792431","0.945303485","0.976712868","0.957867238","4","0.176470588","1.647058824","S1 O3","de-protonated","0","-9999","C17 H28 O3 S1","17","28","3","-9999","-9999","1","-9999","-9999","-9999","-9999"
"78","312.15619","312.156280191","312.1564944","655642.6","-9999","673004.9","8.86","-1","-0.686224026","0.918103816","0","0.550862289","5","0.357142857","1.642857143","N3 O5","de-protonated","0","-9999","C14 H23 O5 N3","14","23","5","3","-9999","-9999","-9999","-9999","-9999","-9999"
"79","312.17173","312.171820201","312.171994318","1128987.6","-9999","596523.6","16.71","-1","-0.557760498","0.945115534","0.976712868","0.957754467","4","0.176470588","1.647058824","13C1 S1 O3","de-protonated","1","75","C16 H28 O3 S1 13C1","16","28","3","-9999","-9999","1","1","-9999","-9999","-9999"
"79","312.17173","312.171820201","312.171750541","1128987.6","-9999","596523.6","16.71","-1","0.223145409","0.99100566","0","0.594603396","9","0.111111111","1.277777778","N3 O2","de-protonated","0","-9999","C18 H23 O2 N3","18","23","2","3","-9999","-9999","-9999","-9999","-9999","-9999"
"80","313.092601","313.09269181","313.092891084","567004.9","-9999","824020.9","7.39","-1","-0.63647167","0.92913227","0","0.557479362","6","0.571428571","1.285714286","O8","de-protonated","0","-9999","C14 H18 O8","14","18","8","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"81","313.12899","313.129080834","313.129276594","665183.5","-9999","804758.1","9.02","-1","-0.625173286","0.931538553","0","0.558923132","5","0.466666667","1.466666667","O7","de-protonated","0","-9999","C15 H22 O7","15","22","7","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"82","315.087153","315.087245128","315.087411781","652524","-9999","648605.9","8.81","-1","-0.528910726","0.950507102","0","0.570304261","10","0.352941176","0.941176471","O6","de-protonated","0","-9999","C17 H16 O6","17","16","6","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"83","315.11949","315.119582149","315.119774538","1181806.3","-9999","619144.5","17.58","-1","-0.61052688","0.934602718","0","0.560761631","5","0.538461538","1.538461538","N2 O7","de-protonated","0","-9999","C13 H20 O7 N2","13","20","7","2","-9999","-9999","-9999","-9999","-9999","-9999"
"84","315.123631","315.123723152","315.12379729","578990.6","-9999","592913.2","7.59","-1","-0.235267399","0.990006945","0","0.594004167","9","0.277777778","1.111111111","O5","de-protonated","0","-9999","C18 H20 O5","18","20","5","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"85","316.151102","316.151194831","316.15140902","1394745.4","-9999","648210","21.1","-1","-0.677488459","0.9200905","0","0.5520543","4","0.461538462","1.769230769","N3 O6","de-protonated","0","-9999","C13 H23 O6 N3","13","23","6","3","-9999","-9999","-9999","-9999","-9999","-9999"
"86","318.166784","318.166878163","318.167059084","914510.3","-9999","612637.6","13.08","-1","-0.568636441","0.943017007","0","0.565810204","3","0.461538462","1.923076923","N3 O6","de-protonated","0","-9999","C13 H25 O6 N3","13","25","6","3","-9999","-9999","-9999","-9999","-9999","-9999"
"87","319.04569300000003","319.045787744","319.045940891","659984.2","-9999","778798.8","8.88","-1","-0.480016895","0.95905321","0","0.575431926","10","0.533333333","0.8","O8","de-protonated","0","-9999","C15 H12 O8","15","12","8","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"87","319.04569300000003","319.045787744","319.0457787","659984.2","-9999","778798.8","8.88","-1","0.028346678","0.99985421","0","0.599912526","5","0.2","1.7","N4 S2 P1 O2","de-protonated","0","-9999","C10 H17 O2 N4 P1 S2","10","17","2","4","1","2","-9999","-9999","-9999","-9999"
"88","319.081985","319.082079768","319.0823264","765074.9","-9999","740470.2","10.62","-1","-0.772944124","0.897263971","0","0.538358382","9","0.4375","1","O7","de-protonated","0","-9999","C16 H16 O7","16","16","7","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"88","319.081985","319.082079768","319.082164209","765074.9","-9999","740470.2","10.62","-1","-0.264638669","0.98737289","0","0.592423734","4","0.090909091","1.909090909","N4 S2 P1 O1","de-protonated","0","-9999","C11 H21 O1 N4 P1 S2","11","21","1","4","1","2","-9999","-9999","-9999","-9999"
"89","319.118446","319.118540792","319.11871191","766101.7","-9999","656923.7","10.63","-1","-0.536220719","0.949165195","0","0.569499117","8","0.352941176","1.176470588","O6","de-protonated","0","-9999","C17 H20 O6","17","20","6","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"92","321.06142","321.061516076","321.061590955","640554.2","-9999","777305.1","8.56","-1","-0.233225859","0.990178772","0","0.594107263","9","0.533333333","0.933333333","O8","de-protonated","0","-9999","C15 H14 O8","15","14","8","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"92","321.06142","321.061516076","321.061428764","640554.2","-9999","777305.1","8.56","-1","0.27194629","0.986670635","0","0.592002381","4","0.2","1.9","N4 S2 P1 O2","de-protonated","0","-9999","C10 H19 O2 N4 P1 S2","10","19","2","4","1","2","-9999","-9999","-9999","-9999"
"93","321.097667","321.0977631","321.097976465","903469","-9999","721876.4","12.9","-1","-0.664486475","0.923008103","0","0.553804862","8","0.4375","1.125","O7","de-protonated","0","-9999","C16 H18 O7","16","18","7","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"93","321.097667","321.0977631","321.097814273","903469","-9999","721876.4","12.9","-1","-0.159371787","0.995401922","0","0.597241153","3","0.090909091","2.090909091","N4 S2 P1 O1","de-protonated","0","-9999","C11 H23 O1 N4 P1 S2","11","23","1","4","1","2","-9999","-9999","-9999","-9999"
"94","321.134001","321.134097124","321.134361974","711343.8","-9999","676200.5","9.73","-1","-0.824734546","0.883893189","0","0.530335913","7","0.352941176","1.294117647","O6","de-protonated","0","-9999","C17 H22 O6","17","22","6","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"95","322.153609","322.153705797","322.153731495","1103743.4","-9999","411937.4","16.2","-1","-0.079769006","0.998846091","0","0.599307655","2","0.416666667","2.166666667","N3 P1 O5","de-protonated","0","-9999","C12 H26 O5 N3 P1","12","26","5","3","1","-9999","-9999","-9999","-9999","-9999"
"96","323.076951","323.077048408","323.07724102","892744.3","-9999","484261.4","12.61","-1","-0.596180708","0.937543083","0","0.56252585","8","0.533333333","1.066666667","O8","de-protonated","0","-9999","C15 H16 O8","15","16","8","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"96","323.076951","323.077048408","323.077078829","892744.3","-9999","484261.4","12.61","-1","-0.094160466","0.998392534","0","0.599035521","3","0.2","2.1","N4 S2 P1 O2","de-protonated","0","-9999","C10 H21 O2 N4 P1 S2","10","21","2","4","1","2","-9999","-9999","-9999","-9999"
"98","323.113377","323.113474432","323.113626529","904267.2","-9999","648245.6","12.79","-1","-0.47072511","0.960591742","0","0.576355045","7","0.4375","1.25","O7","de-protonated","0","-9999","C16 H20 O7","16","20","7","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"98","323.113377","323.113474432","323.11346433800003","904267.2","-9999","648245.6","12.79","-1","0.031238663","0.999822948","0","0.599893769","2","0.090909091","2.272727273","N4 S2 P1 O1","de-protonated","0","-9999","C11 H25 O1 N4 P1 S2","11","25","1","4","1","2","-9999","-9999","-9999","-9999"
"101","325.092575","325.092673739","325.092891084","1429995","-9999","574871.1","21.38","-1","-0.668562482","0.922098553","0","0.553259132","7","0.533333333","1.2","O8","de-protonated","0","-9999","C15 H18 O8","15","18","8","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"101","325.092575","325.092673739","325.092728893","1429995","-9999","574871.1","21.38","-1","-0.169654917","0.994791014","0","0.596874609","2","0.2","2.3","N4 S2 P1 O2","de-protonated","0","-9999","C10 H23 O2 N4 P1 S2","10","23","2","4","1","2","-9999","-9999","-9999","-9999"
"102","325.129082","325.129180764","325.129276594","713326","-9999","655672.9","9.67","-1","-0.294744713","0.984360336","0","0.590616201","6","0.4375","1.375","O7","de-protonated","0","-9999","C16 H22 O7","16","22","7","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"102","325.129082","325.129180764","325.129114402","713326","-9999","655672.9","9.67","-1","0.204107204","0.992469391","0","0.595481635","1","0.090909091","2.454545455","N4 S2 P1 O1","de-protonated","0","-9999","C11 H27 O1 N4 P1 S2","11","27","1","4","1","2","-9999","-9999","-9999","-9999"
"104","325.183975","325.1840738","325.184289548","5666546.5","-9999","515391.9","90.63","-1","-0.663463235","0.929622493","0.988728015","0.953264702","4","0.166666667","1.666666667","S1 O3","de-protonated","0","-9999","C18 H30 O3 S1","18","30","3","-9999","-9999","1","-9999","-9999","-9999","-9999"
"106","326.187348","326.187447463","326.187644383","1195589.5","-9999","646611.9","17.55","-1","-0.603701101","0.936009283","0.988728015","0.957096776","4","0.166666667","1.666666667","13C1 S1 O3","de-protonated","1","104","C17 H30 O3 S1 13C1","17","30","3","-9999","-9999","1","1","-9999","-9999","-9999"
"106","326.187348","326.187447463","326.187400606","1195589.5","-9999","646611.9","17.55","-1","0.143650735","0.996262711","0","0.597757626","9","0.105263158","1.315789474","N3 O2","de-protonated","0","-9999","C19 H25 O2 N3","19","25","2","3","-9999","-9999","-9999","-9999","-9999","-9999"
"107","326.208228","326.208327477","326.208529974","939847.3","-9999","742292.4","13.37","-1","-0.620759984","0.932468439","0","0.559481063","4","0.25","1.8125","N3 O4","de-protonated","0","-9999","C16 H29 O4 N3","16","29","4","3","-9999","-9999","-9999","-9999","-9999","-9999"
"110","327.071899","327.071999047","327.072155639","666511.7","-9999","612157","8.9","-1","-0.478769093","0.959261425","0","0.575556855","7","0.642857143","1.142857143","O9","de-protonated","0","-9999","C14 H16 O9","14","16","9","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"110","327.071899","327.071999047","327.071993448","666511.7","-9999","612157","8.9","-1","0.017119444","0.999946823","0","0.599968094","2","0.333333333","2.333333333","N4 S2 P1 O3","de-protonated","0","-9999","C9 H21 O3 N4 P1 S2","9","21","3","4","1","2","-9999","-9999","-9999","-9999"
"111","327.108262","327.108362071","327.108541149","927122.8","-9999","580781.7","13.16","-1","-0.547455469","0.947070701","0","0.568242421","6","0.533333333","1.333333333","O8","de-protonated","0","-9999","C15 H20 O8","15","20","8","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"111","327.108262","327.108362071","327.108378958","927122.8","-9999","580781.7","13.16","-1","-0.051622126","0.999516584","0","0.599709951","1","0.2","2.5","N4 S2 P1 O2","de-protonated","0","-9999","C10 H25 O2 N4 P1 S2","10","25","2","4","1","2","-9999","-9999","-9999","-9999"
"112","328.151118","328.151218761","328.15140902","1446635.8","-9999","503516.8","21.65","-1","-0.579790464","0.940827715","0","0.564496629","5","0.428571429","1.642857143","N3 O6","de-protonated","0","-9999","C14 H23 O6 N3","14","23","6","3","-9999","-9999","-9999","-9999","-9999","-9999"
"116","329.029923","329.030024341","329.030290827","570935.9","-9999","713702.5","7.26","-1","-0.809910795","0.887788036","0","0.532672821","12","0.5","0.625","O8","de-protonated","0","-9999","C16 H10 O8","16","10","8","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"116","329.029923","329.030024341","329.030128635","570935.9","-9999","713702.5","7.26","-1","-0.316973569","0.981934615","0","0.589160769","7","0.181818182","1.363636364","N4 S2 P1 O2","de-protonated","0","-9999","C11 H15 O2 N4 P1 S2","11","15","2","4","1","2","-9999","-9999","-9999","-9999"
"117","329.102474","329.102575389","329.10241039700003","578942.3","-9999","446373.6","7.38","-1","0.501341631","0.955418385","0","0.573251031","1","0.8","2.2","N2 S1 O8","de-protonated","0","-9999","C10 H22 O8 N2 S1","10","22","8","2","-9999","1","-9999","-9999","-9999","-9999"
"118","329.139149","329.139250414","329.139447355","706369.4","-9999","692196.3","9.44","-1","-0.598351419","0.937102079","0","0.562261247","9","0.263157895","1.157894737","O5","de-protonated","0","-9999","C19 H22 O5","19","22","5","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"120","329.152214","329.152315422","329.152334514","806722.6","-9999","481305.1","11.06","-1","-0.058003513","0.999389719","0","0.599633831","4","0.3125","1.6875","P1 O5","de-protonated","0","-9999","C16 H27 O5 P1","16","27","5","-9999","1","-9999","-9999","-9999","-9999","-9999"
"121","330.166289","330.166391092","330.166210931","651164.1","-9999","608005","8.55","-1","0.545668561","0.947406427","0","0.568443856","3","0.125","1.875","N1 S1 P1 O2","de-protonated","0","-9999","C16 H30 O2 N1 P1 S1","16","30","2","1","1","1","-9999","-9999","-9999","-9999"
"122","330.166823","330.166925093","330.167059084","966556.1","-9999","681117.6","13.65","-1","-0.405829389","0.970557972","0","0.582334783","4","0.428571429","1.785714286","N3 O6","de-protonated","0","-9999","C14 H25 O6 N3","14","25","6","3","-9999","-9999","-9999","-9999","-9999","-9999"
"123","330.203168","330.203270117","330.203444593","743199.4","-9999","716904.6","10.04","-1","-0.528391909","0.950601714","0","0.570361028","3","0.333333333","1.933333333","N3 O5","de-protonated","0","-9999","C15 H29 O5 N3","15","29","5","3","-9999","-9999","-9999","-9999","-9999","-9999"
